id,polarity,text,pos,neg,neu,sum,exclamation_freq,question_freq,uppercase_freq,word_count,char_count
t4172,positive,great link ! thank . I might use this document if we move over to C++ in our robot .,2,-1,1,2,0.05,0.0,0.023809523809523808,20,84
t4175,neutral,"if I understand the question , then resharper call this ' inline method ' - Ctrl - R + I",1,-1,0,0,0.0,0.0,0.045454545454545456,20,88
t4176,neutral,"you could also group the character by language . load each language table as need , and when you need to switch language , unload the previous language table and load the new one .",1,-1,0,0,0.0,0.0,0.0,35,180
t4177,neutral,"that make sense , but the issue for I be that I have no way of know a PrefixQuery actually become a BooleanQuery .",1,-1,0,0,0.0,0.0,0.05263157894736842,24,114
t4179,neutral,""" render instantly "" sound way well than "" render in less than a second "" .",1,-1,0,0,0.0,0.0,0.0,17,75
t4182,negative,"< @user > : which bit ? it be still go to be horribly inefficient for long sequence , as it be still do an enormous amount of string concatenation .",1,-3,-1,-3,0.0,0.03225806451612903,0.0,31,148
t4183,positive,"thank Greg , that look to be an excellent document to read , I be print it now .",4,-1,1,4,0.0,0.0,0.025,19,80
t4184,neutral,"I have use in Python with great success . however , I be try to learn Scala . I have an IRC bot that I would like to add some feature to , mostly have to do with screen scrape web page from our corporate intranet . that require be redirect to a corp - wide login page , then go to the destination , then have to possibly submit another login . do anyone know of something that I can use from Scala to get this sort of functionality ?",3,-1,1,3,0.0,0.01098901098901099,0.025404157043879907,91,433
t4185,negative,"this be just syntax sugar over what Eugene write . I be afraid that this generator could be very slow if grid be sufficiently large . after all , each yield still require four index lookup .",1,-4,-1,-4,0.0,0.0,0.010526315789473684,37,190
t4186,positive,"when use sifr on the title ( .content h1.pagetitle ) in my wp theme , it somehow mess up the spacing and push the title down . the actual flash video be the same size as the font , so I think it have something to do with css , though I have try just about everything I could think of and can not get it line up properly . here be a link to the site : any help would be absolutely appreciate :) sean",4,-2,1,3,0.0,0.0,0.007537688442211055,86,398
t4187,positive,excellent method and exactly what I need right now . I wish I could upvote this twice .,1,-1,0,0,0.0,0.0,0.034482758620689655,18,87
t4188,neutral,"I agree most important be not what style one use but it be consistent . with that say , the new ms/.net styling for private field tend to be _ fooVar ( underscore follow by a camelcase name )",1,-1,0,0,0.0,0.0,0.010471204188481676,39,191
t4189,neutral,do any of you know of a tool that will search for .class file and then display their compile version ? I know you can look at they individually in a hex editor but I have a lot of class file to look over ( something in my giant application be compile to java6 for some reason ) .,1,-1,0,0,0.0,0.01694915254237288,0.007168458781362007,59,279
t4190,negative,"I do not know why the editor be give I so much trouble . at first the code block would not do anything but indent , so I have to change it to pre tag . then my carefully number sequence be now all 1s . this thing be make I look ridiculous !",1,-3,-1,-3,0.018518518518518517,0.0,0.016666666666666666,54,240
t4191,positive,"the above code sample use 100 % cpu until do be true . how can I implement a program that loop and only terminate when do , but which do not use 100 % cpu ? modern language use something like App . processmessage or something like that to give the os the control for the moment and then return to the loop . I be new at C , obviously ... use late gcc , linux and windows ( a portable solution would be great ! )",3,-1,1,3,0.011363636363636364,0.011363636363636364,0.009732360097323601,88,411
t4192,negative,"from my own experience , Microsoft SQL Compact Framework be a REAL NO - GO . it be REALLY freaking slow and its Query Analyzer be just really poor . I have to ask my team to rewrite all the plumbing code of my Windows Mobile component to get rid of the awful performance of SQL CE .",1,-4,-1,-4,0.0,0.0,0.10638297872340426,58,282
t4194,negative,"a ( it do not have to be a class ; struct and interface can be partial too ) be basically a single type which have its code spread across multiple file . the main use for this be to allow a code generator ( e.g. a Visual Studio designer ) to "" own "" one file , while hand - write code be put in another . I have no idea whether Python / Perl have the same capability , I be afraid .",1,-4,-1,-4,0.0,0.0,0.015706806282722512,85,382
t4196,neutral,can you show we some code ? extremely difficult to diagnose otherwise .,1,-1,0,0,0.0,0.07692307692307693,0.0,13,71
t4197,neutral,"I know its possible to convert an image to CS_GRAY use however , this be a chokepoint of my entire program . I need to do this often , on 800x600 pixel image and take about 200 - 300ms for this operation to complete , on average . I know I can do this alot fast by use one for loop to loop through the image datum and set it right away . the code above on the other hand construct a brand new 800x600 BufferedImage that be gray scale . I would rather just transform the image I pass in . do any one know how to do this with a for loop and give that the image be RGB color space ?",1,-4,-1,-4,0.0,0.008064516129032258,0.02936096718480138,124,579
t4198,positive,"today I see a demonstration of the episerver cms and it have a few feature that I really like . one be that item in the treview on the left that have no version for the current language be show in an italic font . it should not be to hard to implement this into sitecore , anyone get any idea ? BR Larre",3,-1,1,3,0.0,0.015625,0.0165016501650165,64,303
t4199,positive,"got it ! thank you all for help I reach a great "" aha ! "" moment :-) ... hopefully after I spend some more time in WPF I will understand why this work .",3,-1,1,3,0.05714285714285714,0.0,0.039473684210526314,35,152
t4201,neutral,I be not sure that link work anymore .,1,-1,0,0,0.0,0.0,0.02631578947368421,9,38
t4202,positive,"amazingly useful - thank a bunch , Aleksandar !",2,-1,1,2,0.1111111111111111,0.0,0.02127659574468085,9,47
t4204,neutral,this guy seem to have your answer .,1,-1,0,0,0.0,0.0,0.0,8,35
t4207,neutral,"another option would be to make sure the D3D surface be the same size as the client rectangle size ( ) . then you know you will render to the appropriate size and not have to worry at all about the width of menus , border , etc .",1,-1,0,0,0.0,0.0,0.008733624454148471,49,229
t4208,neutral,what be you try to sort ? be there any reason not to use : I be sure this use QuickSort and you do not have to worry about make any code error . you can implement icomparable to change what you want to sort on . if all your datum do not fit in memory ... well the you be off to the race with Merge sort or something along those line .,1,-1,0,0,0.0,0.013513513513513514,0.011976047904191617,74,334
t4209,neutral,"you have say "" for the sole purpose of reporting "" . do this mean that the datum be pull into Oracle from some other system . if so , this would mean the design would not need to worry overly about normalization for update / integrity purpose .",1,-1,0,0,0.0,0.0,0.004098360655737705,49,244
t4210,neutral,"they do not leak , but they will consume resource until they be garbage collect . the GC will call Dispose ( ) on they . I do not think DataTable maintain a connection to the database , so you would not have to worry about call Dispose ( ) or Close ( ) on it . to a similar question .",1,-1,0,0,0.0,0.0,0.028169014084507043,62,284
t4211,neutral,""" Most merchant I have work with be scared to death of exactly that "" . there be few thing scary to a business than , "" we be take away your ability to get money "" .",1,-4,-1,-4,0.0,0.0,0.012121212121212121,38,165
t4212,neutral,"because of abuse by spammer , many Tor egress node decline to emit port 25 ( SMTP ) traffic , so you may have problem .",1,-2,-1,-2,0.0,0.0,0.04201680672268908,26,119
t4214,positive,"this be a great question .. my approach for solve this question would be to ask : give a list of item , what be the popability of choose two consecutive item from the list which be sort . as the list become more sorted , the probability will approach 100 % . to calculate this probability be relatively simple : I hope this help !",3,-1,1,3,0.015151515151515152,0.0,0.0030303030303030303,66,330
t4215,neutral,"I have ci , so our staging environment build itself . should I have a script that not only build production but do all the branching for it as well ? when you have 1 code base on 2 different url with skinning , should they be require to build at once ?",1,-1,0,0,0.0,0.03773584905660377,0.007936507936507936,53,252
t4216,neutral,"since there be two different open - source library ( and ) to handle write & extract file from a zip file , why worry about do it yourself ?",1,-3,-1,-3,0.0,0.03333333333333333,0.0,30,140
t4217,negative,"I be work on import datum from our application into Oracle Financials GL . it seem simple with the GL_INTERFACE table , and many resource online , but I do not seem to understand it . I be look for a simple way to post a transaction of $ x on a specific date , between 2 or more account . I be terrified of incorrectly post anything in the GL .",1,-1,0,0,0.0,0.0,0.061046511627906974,72,344
t4218,neutral,be you suffer from either of the issue in ?,1,-4,-1,-4,0.0,0.1,0.0,10,43
t4219,neutral,< @user > : < link > see text in yellow box,1,-1,0,0,0.0,0.0,0.0,12,43
t4221,negative,probably have something to do with the unbearable bugginess of the Telerik RadControls suite,1,-1,0,0,0.0,0.0,0.03260869565217391,14,92
t4223,positive,good luck !,3,-1,1,3,0.3333333333333333,0.0,0.0,3,11
t4224,neutral,"I use the same approach as Chris Wenham . under load , performance suffer because new notifycollectionchangedeventargs need to be allocate for each Enqueue / Dequeue . regardless , in the enqueue , send args with notifycollectionchangedaction . Add , the item add , and Count-1 as the index . in the dequeue , send args with notifycollectionchangedaction . Remove , the item remove , and index 0 .",1,-4,-1,-4,0.0,0.0,0.020151133501259445,69,397
t4226,positive,"I do not think that it be possible to compare a shelved version with a local version in Visual Studio , however I will be very happily correct on the matter .",4,-1,1,4,0.0,0.0,0.02531645569620253,32,158
t4227,negative,"ironically year later , I be wonder why in the world I want to do this . I hate app that do this .",1,-4,-1,-4,0.0,0.0,0.030612244897959183,24,98
t4228,neutral,"be you worried about "" impinge on Newkir 's work "" for copyright / plagiarism reason ?",1,-1,0,0,0.0,0.058823529411764705,0.011627906976744186,17,86
t4229,positive,"and on that note , if there be a library out there that do , that will do fine :)",4,-1,1,4,0.0,0.0,0.0,20,81
t4233,neutral,"I know you can have pre and post build event at a project level , but I want to stop and start a service at the beginning and end of a build of the solution -- i.e. when I do a ' Build Solution ' the service be stop and the last action of the build be to re - start the service . there be no build event on the solution property page , so what should I do ? I be guess that I can add task to the msbuild file but I be afraid I do not understand the relationship between VS and msbuild at all . do VS execute msbuild with the SLN file ?",1,-4,-1,-4,0.0,0.01680672268907563,0.03177570093457944,119,535
t4236,neutral,it can not be do through explorer.exe,1,-1,0,0,0.0,0.0,0.0,7,37
t4238,neutral,"be there a keyboard shortcut or macro to collapse all region in Visual Studio 's toolbox ? ( fail either of those , I will take an addin that allow this ! )",1,-1,0,0,0.030303030303030304,0.030303030303030304,0.019230769230769232,33,156
t4239,positive,"I be absolutely stagger by the amazing response I have receive in the last 10 minute ! Thankyou all so much for your answer . very , very helpful .",3,-1,1,3,0.03333333333333333,0.0,0.02040816326530612,30,147
t4240,positive,these be the table : how would I do to list the last comment thread on top ? this be currently how it look : I can not figure this one out folk . so if someone could give I an hand that would be great ! cheer !,3,-1,1,3,0.04081632653061224,0.02040816326530612,0.014285714285714285,49,210
t4242,neutral,"not really , no . I basically just take JaredPar 's word for it that the threadID would be reasonably stable , use this during testing , and then change the interface to react to onmousemove event instead for the final deployment . I do not do that originally because it mean pass event up through a whole chain of Controls and be generally just a pain in the ass . it be , however , more reliable than the above method , which only fail once or twice during the whole of testing , but do fail .",1,-4,-1,-4,0.0,0.0,0.014141414141414142,99,495
t4244,negative,I be afraid of that . poorly format code really bother I . I guess I will learn to live with it .,1,-4,-1,-4,0.0,0.0,0.041237113402061855,23,97
t4245,positive,thank you so much as long you replace char(0 ) with 0 in the above this work great !,3,-1,1,3,0.05263157894736842,0.0,0.0,19,84
t4246,neutral,what be the C++ application use ? you can always use the same thing or wrap the timer code from C++ into a C++/CLI class .,1,-1,0,0,0.0,0.038461538461538464,0.04918032786885246,26,122
t4247,neutral,"I be look for some open source alternative to create report from classic asp they do not have to be something awfully elaborate , we rather find some simple product that allow we to generate pdf file from a data set . we be think about develop some kind of service that take an xml as input and return a pdf , probably with jasperreport or any other free tool ... we also look for a component that could convert plain html to pdf , add some special tag to handle pagination and layout ... any idea ?",1,-1,0,0,0.0,0.01020408163265306,0.002004008016032064,98,499
t4249,neutral,how do u do that on linux ?,1,-1,0,0,0.0,0.125,0.0,8,27
t4250,positive,"I would recommend 2 thing : - calculate and combine polygon that be touching . this involve a LOT of processing and hard math , but I have do it so I know it be possible . - create your own overlay instead of use KML in PNG format , while you combine they in the previous suggestion . you will have to create a LOT of PNGs but it be blaze fast on the client . good luck :)",4,-2,1,3,0.0,0.0,0.04838709677419355,80,372
t4252,negative,try this . fail miserably . see < link >,1,-3,-1,-3,0.0,0.0,0.0,10,40
t4253,negative,do you ever figure this out ? I have have to post a dupe because I can not : < link >,1,-2,-1,-2,0.0,0.045454545454545456,0.023529411764705882,22,85
t4255,negative,I be cry on the inside . and on the outside .,1,-4,-1,-4,0.0,0.0,0.022222222222222223,12,45
t4256,neutral,"at this time , I be do this : dateselecte value look this : Fri Sep 11 2009 00:00:00 GMT+0200 ( Romance Daylight Time ) 2 Options : a ) be it possible to use this in .net directly ( stre to DateTime ) ? b ) I try several way to return dd / mm / yyyy without success Regards ,",2,-1,1,2,0.0,0.016129032258064516,0.05090909090909091,62,275
t4258,neutral,"you can also right click the method name and click "" find all reference "" in Visual Studio . I personally would just do a CTRL + SHIFT + h to",1,-1,0,0,0.0,0.0,0.0851063829787234,31,141
t4259,positive,it prove the point . they be very excited about so now .,4,-1,1,4,0.0,0.0,0.0,13,56
t4260,negative,"I find it come back periodically . what be most frustrating about it be that everytime it do come back , it break WebDeploy as the account under which that run do not have access to delete the aspnet_client folder create !",1,-2,-1,-2,0.023809523809523808,0.0,0.013513513513513514,42,222
t4261,neutral,"I have include it as write , but when drag control from the Toolbox , they still get a "" green line "" below the ajaxtoolkit tag - and the intellisense do not popup as expect ... be there anything else need ?",1,-1,0,0,0.0,0.023255813953488372,0.00966183574879227,43,207
t4262,neutral,"say I have a Employees table ( PK be employeeID ) and a sale table , where the sale table have a FK column for employeeID . now when design my deleteemployee store procedure , should I first delete row in the sale table or should I create seperate store procedure to delete in each table , and then worry about that in my business logic layer ?",1,-3,-1,-3,0.0,0.014705882352941176,0.03488372093023256,68,344
t4263,negative,"hate to say it , but how about just test it ?",1,-1,0,0,0.0,0.08333333333333333,0.0,12,45
t4264,negative,nearly everything come out of Redmond draw their menu differently then plain Win32 menus . it really annoy I that this never make into the OS . os - level Windows menu be so far out of date that draw they yourself be nearly a requirement these day .,1,-4,-1,-4,0.0,0.0,0.024096385542168676,49,249
t4265,neutral,be it possible you have an old version lie around in your bin folder ? another alternative be that some other code be comiple against the old version . if all else fail you can use to force your new version .,1,-1,0,0,0.0,0.023809523809523808,0.0,42,208
t4266,neutral,"I have get a couple of model . neither have any list view other than their admin entry . for that reason , it be a bit of a pain to manually work out the URLs for model instance . I would like to show a link on the listing and detail admin view that take I directly to the public view . I can do the nonsense that work create the url but I do not know how to get it to show in the admin . any idea ?",1,-4,-1,-4,0.0,0.01098901098901099,0.020050125313283207,91,399
t4269,positive,this project look very promising - thank !,3,-1,1,3,0.125,0.0,0.0,8,42
t4270,neutral,do you happen to know why LINQ doubly nest the actual ` SELECT ` statement ? be ( be ? ) that a subtle performance tweak for some SQL Server version ? I feel that the 2nd level could be merge with the 1st level .,1,-1,0,0,0.0,0.06521739130434782,0.07075471698113207,46,212
t4271,positive,"before you go that route , have you see this : it be a series of article about write effect ( support in .NET 3.5SP1 ) as fragment shader that run on your GPU ... pretty neat stuff !",1,-1,0,0,0.02564102564102564,0.0,0.04395604395604396,39,182
t4274,negative,I be just go through the same process ! I be look at this page : < link > which start talk about coffee shop ! at that point I give up . you have get to love java / oracle documentation !,3,-1,1,3,0.06976744186046512,0.0,0.016042780748663103,43,187
t4275,neutral,question explicitly state MySQL,1,-1,0,0,0.0,0.0,0.12903225806451613,4,31
t4276,negative,I think I have be use these term interchangably / wrongly !,1,-1,0,0,0.08333333333333333,0.0,0.03389830508474576,12,59
t4277,positive,thank you for all the great answer ! Sam & Talljoe 's answer accomplish this most simply use Linq . thx again !,3,-1,1,3,0.08695652173913043,0.0,0.02702702702702703,23,111
t4278,neutral,"also , if you be worried about trip to the db , make step into a store procedure . then you have one trip .",1,-1,0,0,0.0,0.0,0.0,25,107
t4280,positive,"I have get a php array : I want to pass this array via jQuery AJAX , with this : and here be my jQuery : how can I pass the array , so that with the "" replymessage.php "" page , I could take each ID from the Array , to do something like this : any help be greatly appreciate !",3,-1,1,3,0.015873015873015872,0.0,0.04727272727272727,63,275
t4282,negative,"there be some debate over that FAQ entry . yes , by all mean , answer your own question . but if you routinely have a set of pre - baked question and answer , then this site just become a blog , rather than an exchange . you have the misfortune of pick a day when someone abuse the spirit of that FAQ .",2,-1,1,2,0.0,0.0,0.019867549668874173,65,302
t4283,negative,or a work iPhone example . with so many class it be a pain to figure out what call what,1,-4,-1,-4,0.0,0.0,0.011494252873563218,20,87
t4284,positive,"I be make an isometric game on the iPhone , and need a little help . what be the good way to go about calculate the path a object must take if it be throw from one tile to another ? I have be look into use nsbezierpath , but can not quite work out how to use they for the object path ? any help would be greatly appreciate !",3,-1,1,3,0.014084507042253521,0.028169014084507043,0.009259259259259259,71,324
t4285,neutral,how to add some text between content tag . say wow it work !,4,-1,1,4,0.07142857142857142,0.0,0.0,14,60
t4286,neutral,"could someone tell I what the unit the settimeout(int ) method in the ICriteria interface use ? be it millisecond , second , minute or other ?",1,-1,0,0,0.0,0.07407407407407407,0.02112676056338028,27,142
t4289,positive,I love the visualization of the race . well do .,3,-1,1,3,0.0,0.0,0.020833333333333332,11,48
t4290,negative,"this be sad , I tell you how to handle raw packet , and I only get 3 vote , while the accepted answer have 8 vote and basically do not answer the question ...",1,-4,-1,-4,0.0,0.0,0.012658227848101266,35,158
t4291,neutral,this seem to work .,1,-1,0,0,0.0,0.0,0.0,5,19
t4292,neutral,be limit to an accuracy of 55 millisecond ...,1,-1,0,0,0.0,0.0,0.0,9,45
t4294,positive,""" software developer be always optimist -- just look at their estimate skil ! "" - love it ! !",3,-1,1,3,0.15,0.0,0.0,20,93
t4295,neutral,be there some official documentation on it ?,1,-1,0,0,0.0,0.125,0.0,8,44
t4296,positive,I have exactly the same issue and be extremely interested in whether you find any solution .,4,-1,1,4,0.0,0.0,0.010869565217391304,17,92
t4297,negative,"yup many hour later I find that a single panel that be wrap around the section have a enableviewstate=""false "" add to it . sad part be that I know I do not add that because I do not even know what it be until craig here mention it . Visual Studio must have add it sometime .",1,-4,-1,-4,0.0,0.0,0.021897810218978103,58,274
t4298,positive,"I be write a flash app that receive its datum over a xmlsocket . on the testmachine that work really fine , but now the datum will be ssl secure . be there any xmlsslsocket or something similar available ? if not xmlsocket a normal sslsocket would be a great help as well .",4,-1,1,4,0.0,0.018518518518518517,0.003663003663003663,54,273
t4300,positive,"I be try to write a batch process that can take an mp3 file and mute certain part of it , ideally in Python or Java . take this example : give a 2 minute mp3 , I want to mute the time between 1:20 and 1:30 . when save back to a file , the rest of the mp3 will play normally -- only that portion will be silent . any advice for set this up in a way that be easy to automate / run on the command line would be fantastic !",3,-1,1,3,0.010526315789473684,0.0,0.00954653937947494,95,419
t4303,negative,"I have an asp : menu control that have four different menu item in it . each menu item have a graphic and a text description . my problem be the icon and text have no padding between they and it just look ugly ! do anyone know how I can force a bit of padding between the image and text of the menu item ? I have look at all of the attribute on the asp : menu control , but I have not be able to find one for this , but I may have just miss it .",1,-3,-1,-3,0.009900990099009901,0.009900990099009901,0.011235955056179775,101,445
t4304,neutral,"perhaps you could deserialise the byte array use a know encoding and ensure that ( a ) it do not throw any exception , and ( b ) deserialise to the original string . it seem that from your description of the scenario , you may not have the original string readily available . might there be a way to create it ?",1,-1,0,0,0.0,0.015873015873015872,0.0,63,311
t4305,neutral,I have update my post to contain sample C / C++ code,1,-1,0,0,0.0,0.0,0.057692307692307696,12,52
t4308,negative,you should be able to add the attribute during onprerender ( ) . INamingContainer be so painful sometimes ...,1,-1,0,0,0.0,0.0,0.027522935779816515,19,109
t4309,positive,"try < % if(viewcontext . ViewName = = "" Index""){% > should work fine ! ! ! EDIT : REMOVED in BETA1 remove the ViewName property from the ViewContext class .",3,-1,1,3,0.0967741935483871,0.0,0.14102564102564102,31,156
t4310,neutral,"use NSIS be great ( I use it too ) but I would suggest use a "" packager "" like pyinstaller ( my personal fav , alternative bb_freeze , py2exe ) to create an exe before the use NSIS the primary benefit you get by do this be ; your download be small as you be not bundle the whole Python Standard Lib and extra stuff your app will not need and you get an exe file to boot !",3,-1,1,3,0.0125,0.0,0.03504043126684636,80,371
t4311,neutral,"if you be not completely allergic to Perl , then come with a tool name that can split a document , produce well - form xml section . you can split on a level of the tree , by size or on an XPath expression .",1,-1,0,0,0.0,0.0,0.014492753623188406,46,207
t4312,neutral,"it be actually spell "" Asterisk """,1,-1,0,0,0.0,0.0,0.030303030303030304,7,33
t4313,neutral,be there a way to call out from a tsql store procedure or function to a webservice ?,1,-1,0,0,0.0,0.05555555555555555,0.0,18,84
t4314,negative,"yup , wcf be a world of config pain , stick to asmx",1,-4,-1,-4,0.0,0.0,0.0,13,51
t4316,positive,this be well than mine . do not know you could do a string array for format . very nice !,3,-1,1,3,0.047619047619047616,0.0,0.0,21,89
t4317,positive,"the follow scripting be a custom addition to this Hover Fade Button ; in my version it keep the text of the button while change the background image through css class only . I have able to everything except when you click on another button you get two active button and so on . I like the button to hover { span.hover class } , click { span.active class } , and remove any other button with the span.active class and put back to regular state . greatly appreciate a solution !",3,-1,1,3,0.010869565217391304,0.0,0.01050420168067227,92,476
t4318,positive,"+1 for the docbkx Maven plugin , it provide everything need to work with DocBook in a platform independent manner . it be an excellent tool even if you be not work on Java project . < link >",4,-1,1,4,0.0,0.0,0.021052631578947368,39,190
t4319,positive,"I agree with PW . OPAL be an excellent choice . it support audio and video device it compile on window , linux , and a few other also - I recommend use the SIP protocol ( as oppose to H323 ) - you do not need to use Ekiga . Ekiga be a front - end to OPAL . you can take a look at the opal sample , and build up from those .",4,-1,1,4,0.0,0.0,0.05572755417956656,76,323
t4321,negative,you be look for an equivalent of and I be afraid it do not exist explicitely in the STL . go for Sebastien 's answer if it be correct for your STL implementation .,1,-4,-1,-4,0.0,0.0,0.049079754601226995,34,163
t4322,neutral,"I also have a crc32 algorithm here , in vb.net",1,-1,0,0,0.0,0.0,0.021739130434782608,10,46
t4324,positive,"sound like you be look for a JSMin tool or similar . there be many tool which you can purchase , but there be also some online tool you can use : good luck !",3,-1,1,3,0.02857142857142857,0.0,0.01910828025477707,35,157
t4326,negative,"the screen which show whenever I start Netbeans be very annoying , and among the hundred of option I can not find the one which turn it off ?",1,-4,-1,-4,0.0,0.034482758620689655,0.02127659574468085,29,141
t4328,neutral,"a related question : have you face the issue of make the same code work with 2005 and 2008 . if yes , how do you solve it ?",1,-1,0,0,0.0,0.034482758620689655,0.0,29,123
t4329,neutral,"I know how to query workitem , although I have not be very successful finding info on the WIQL . there be one basic example that seem to get repeat everywhere . I would like to be able to query changeset . can I do it with tf.exe , tfpt.exe , or .. ?",1,-1,0,0,0.0,0.018518518518518517,0.032,54,250
t4330,negative,"WTF ? ? ? why not just mark Enrico 's answer as Answer instead of copy it over and mark your own answer ? steal be bad , m'kay ? !",1,-3,-1,-3,0.03225806451612903,0.16129032258064516,0.038461538461538464,31,130
t4331,positive,"Everytime I create a new IK handle in Maya via MEL , it create an end effector name "" effector1 "" , or "" effector2 "" , depend on what be in my scene . I do not want to rely on the auto - name of the end effector , so I be wonder if there be a way to either : a ) name the effector at the create - time of the IK handle , or b ) select the effector for a particular IK handle in MEL . any help would be greatly appreciate -- thank !",3,-1,1,3,0.009900990099009901,0.0,0.03944315545243619,101,431
t4332,neutral,< @user > : depend on how it be use . a common view be that any markup ( html or otherwise ) embed in code be a horrible idea ( see Uncle Bob 's book on that ),1,-3,-1,-3,0.0,0.0,0.012578616352201259,39,159
t4333,negative,"be there a VB6 equivalent to the C / C++ ' continue ' keyword ? in C / C++ , the command ' continue ' start the next iteration of the loop . of course , other equivalent exist . I could put the remain code of the loop in an if - statement . alternatively , I could use a goto . ( Ugh ! )",1,-1,0,0,0.014925373134328358,0.014925373134328358,0.0313588850174216,67,287
t4334,neutral,"if I use a nvarchar(n ) column as a clustered index on a SQL Server database , be I go to suffer a significant performance hit compare to a numeric ( int ) index ? also how do the performance of compound index compare ?",1,-4,-1,-4,0.0,0.044444444444444446,0.0273972602739726,45,219
t4335,neutral,"I be look for experience with deploy Crystal report ( the basic version , bundle with vs2008 ) into a production environment . be there any restriction ? do it limit the number of concurrent user ? other than download and instal the CRRedist2008_x86.msi on the production server , anything to worry about ? ( and judge from the comment here and other place , yes it would be well to find another solution , but unless there be something free that work with VS2008 / IIS6 , we be stuck with it for now ) .",1,-3,-1,-3,0.0,0.030927835051546393,0.01984126984126984,97,504
t4338,negative,"its not one be it ? I have a method that get five list from different repository . each call open and close a new Datacontext . be this ok to do or should I wrap everything in one datacontext . in this case it be not straightforward to use the same datacontext , but I be afraid that opening and close numerous datacontext in one page request be not good .",1,-4,-1,-4,0.0,0.013888888888888888,0.011235955056179775,72,356
t4339,positive,"leppie , those be great news ! I be look forward to try out IronScheme !",3,-1,1,3,0.125,0.0,0.041666666666666664,16,72
t4340,negative,"crash for I on a virtual machine without Flash load . I hate annoying Flash embed as much as the next guy , but use it be bad might be overegge it slightly ...",1,-4,-1,-4,0.0,0.0,0.025157232704402517,34,159
t4341,negative,"FYI , if your test need so much setup that you need a ' helper ' class , you be go to have pain and friction down the line .",1,-4,-1,-4,0.0,0.0,0.024193548387096774,30,124
t4342,neutral,what I need to know be if add custom class and property to the IIS metabase schema will cause any run app pool to restart or session to be kill off ?,1,-1,0,0,0.0,0.03125,0.026845637583892617,32,149
t4343,neutral,"the question be "" how important "" . answer : it be not important at all . if you do not have a dozen server run this app already , then this be probably early optimization , and as we all know , early optimization be the root of all evil . in other word : do not even worry about it . there be a lot of other thing to optimize speed before you should even consider this .",1,-3,-1,-3,0.0,0.0,0.0,80,371
t4345,neutral,"do not this just tell I the maximum number of connection that I will allow on the database , not the maximum that it have achieve ? ? ?",1,-1,0,0,0.0,0.10344827586206896,0.014814814814814815,29,135
t4346,positive,example of input and output would be extremely helpful here .,1,-1,0,0,0.0,0.0,0.0,11,61
t4347,negative,"I be try to search my bash history similarly as with CTRL - r , but to forward direction . it have be a pain for I , when I just hit once too often CTRL - r , to find the previous command again . how can you forward search your Bash history similarly as in reverse search ?",1,-4,-1,-4,0.0,0.016666666666666666,0.04395604395604396,60,273
t4348,neutral,I have two different asp.net web application both reference the same dll e.g. . I want to know if there be a way of add some web.config set to one of the application 's config file to avoid the need to have two copy of the dll lie around . my [ simplify ] directory structure be as follow :,1,-1,0,0,0.0,0.0,0.006896551724137931,60,290
t4349,neutral,"the Adobe example "" work "" in Firefox 3.0.1 in the sense that the background be transparent . however , in Firefox 3.0.1 and Safari 3.1.2 you must click the play button twice to see the animation .",1,-1,0,0,0.0,0.0,0.02030456852791878,38,197
t4350,negative,"talk about consume WCF service in Silverlight , but claim : there will be no proxy , no generate code , no 3rd party utility , and no disgusting "" Add Service Reference "" usage . what be so wrong with I add a service reference in my Silverlight project ? be there hide overhead ? or be it a case of fear of Auto Magic on the part of the author ?",1,-4,-1,-4,0.0,0.0410958904109589,0.03188405797101449,73,345
t4351,positive,"hey , you guy be great , thank a whole bunch ! I will set up the environment in the cron script .",3,-1,1,3,0.043478260869565216,0.0,0.010309278350515464,23,97
t4352,neutral,possible duplicate of [ be there an equivilent of c # Anonymous Delegates in java?](<link >,1,-1,0,0,0.0,0.0625,0.02197802197802198,16,91
t4353,neutral,"the first statement seem to pull back everything from the DB and then the second statement get a subset . what if you just want a subset in the first place ? I have 90,000 row and just want page 4 of 10 row .",1,-1,0,0,0.0,0.022222222222222223,0.014423076923076924,45,208
t4355,positive,"WPF be a fascinating platform to develop our next generation application on ! the ability to style just about anything , the databinding support and attach / dependency property . wow ! but let us not throw caution to the wind because while wpf performance be great , it be not the good ... yet . definitely be a strong contender , but as developer we be still leave with design principle for our front end .",4,-2,1,3,0.025974025974025976,0.0,0.007352941176470588,77,408
t4357,positive,pr0n for sure :))) ) ) ) ) ( kid Jonathan ),2,-1,1,2,0.0,0.0,0.023255813953488372,12,43
t4358,neutral,how do I use Windows Authentication to connect to an Oracle database ? currently I just use an Oracle Username and password however a requirement be to give the user on install the option of select Windows Authentication since we offer the same as SQL .,1,-1,0,0,0.0,0.021739130434782608,0.04743083003952569,46,253
t4359,neutral,"as a tip : sort the whole mess can be very annoying if you have another class structure before . use CodeMaid , which can do it automatically .",1,-4,-1,-4,0.0,0.0,0.013986013986013986,29,143
t4360,neutral,"I know I can programatically make the taskbar item for a particular window start flash when something change , but be there any way I can stop it from flash either programatically after a certain period of time or at least be there a keyboard shortcur I can give to my user to somehow stop the flashing ?",1,-1,0,0,0.0,0.017241379310344827,0.013157894736842105,58,304
t4361,positive,you ... be ... awesome ! ! !,3,-1,1,3,0.375,0.0,0.0,8,28
